imei,tac,manufacturer,model,status,generated_date
353962000230724,35396200,Guo Wei,TP600,allowed,2025-08-13 18:44:47
353963000176943,35396300,Samsung,SGH-R220,blacklisted,2025-08-13 18:44:47
353963000160745,35396300,Samsung,SGH-R220,allowed,2025-08-13 18:44:47
353964000192185,35396400,Samsung,SGH-X105,blacklisted,2025-08-13 18:44:47
353964000075953,35396400,Samsung,SGH-X105,allowed,2025-08-13 18:44:47
353965000177478,35396500,SiS Asia,Qool Q108,allowed,2025-08-13 18:44:47
353965000207258,35396500,SiS Asia,Qool Q108,allowed,2025-08-13 18:44:47
353966000120698,35396600,MobiCom,C8188,allowed,2025-08-13 18:44:47
353966000079047,35396600,MobiCom,C8188,allowed,2025-08-13 18:44:47
353967000208843,35396700,KTC Telecom,WINKLE,allowed,2025-08-13 18:44:47
353967000167520,35396700,KTC Telecom,WINKLE,allowed,2025-08-13 18:44:47
353968000040489,35396800,CK Telecom,HI001,allowed,2025-08-13 18:44:47
353968000154739,35396800,CK Telecom,HI001,allowed,2025-08-13 18:44:47
353969000008102,35396900,Ezze Mobile,E100,allowed,2025-08-13 18:44:47
353969000153640,35396900,Ezze Mobile,E100,allowed,2025-08-13 18:44:47
353970000075072,35397000,Ezze Mobile,E200,allowed,2025-08-13 18:44:47
353970000151612,35397000,Ezze Mobile,E200,allowed,2025-08-13 18:44:47
353971000068007,35397100,Ezze Mobile,E205,blacklisted,2025-08-13 18:44:47
353971000200113,35397100,Ezze Mobile,E205,allowed,2025-08-13 18:44:47
353972000078889,35397200,Ezze Mobile,E300,allowed,2025-08-13 18:44:47
353972000227852,35397200,Ezze Mobile,E300,allowed,2025-08-13 18:44:47
353973000150237,35397300,Ezze Mobile,E310,allowed,2025-08-13 18:44:47
353973000082427,35397300,Ezze Mobile,E310,blacklisted,2025-08-13 18:44:47
353974000288767,35397400,Ezze Mobile,E320R,allowed,2025-08-13 18:44:47
353974000255123,35397400,Ezze Mobile,E320R,allowed,2025-08-13 18:44:47
353975000144190,35397500,Konka,R728,allowed,2025-08-13 18:44:47
353975000253758,35397500,Konka,R728,allowed,2025-08-13 18:44:47
353976000067897,35397600,Konka,C936,allowed,2025-08-13 18:44:47
353976000092299,35397600,Konka,C936,allowed,2025-08-13 18:44:47
353977000037009,35397700,Konka,R706,allowed,2025-08-13 18:44:47
353977000285053,35397700,Konka,R706,allowed,2025-08-13 18:44:47
353978000021514,35397800,Ezze Mobile,VK610,allowed,2025-08-13 18:44:47
353978000003151,35397800,Ezze Mobile,VK610,allowed,2025-08-13 18:44:47
353982000029397,35398200,Splin,GPRS-Bingo,blacklisted,2025-08-13 18:44:47
353982000089385,35398200,Splin,GPRS-Bingo,allowed,2025-08-13 18:44:47
353983000043147,35398300,LG,W800,allowed,2025-08-13 18:44:47
353983000029001,35398300,LG,W800,allowed,2025-08-13 18:44:47
353984000294277,35398400,Guo Wei,TOP E518,allowed,2025-08-13 18:44:47
353984000313906,35398400,Guo Wei,TOP E518,allowed,2025-08-13 18:44:47
353985000260249,35398500,Sagem,myX-1p,allowed,2025-08-13 18:44:47
353985000147854,35398500,Sagem,myX-1p,allowed,2025-08-13 18:44:47
353986000098424,35398600,Innostream,INNO 55,blacklisted,2025-08-13 18:44:47
353986000313708,35398600,Innostream,INNO 55,allowed,2025-08-13 18:44:47
353987000297878,35398700,Innostream,INNO 30,blacklisted,2025-08-13 18:44:47
353987000146871,35398700,Innostream,INNO 30,allowed,2025-08-13 18:44:47
353988000109116,35398800,Sony Ericsson,GC79,allowed,2025-08-13 18:44:47
353988000068357,35398800,Sony Ericsson,GC79,allowed,2025-08-13 18:44:47
353989000240669,35398900,Sony Ericsson,T610,allowed,2025-08-13 18:44:47
353989000158482,35398900,Sony Ericsson,T610,allowed,2025-08-13 18:44:47
353990000264453,35399000,Bird,A350,allowed,2025-08-13 18:44:47
353990000182522,35399000,Bird,A350,allowed,2025-08-13 18:44:47
353991000320944,35399100,Bird,S1186,allowed,2025-08-13 18:44:47
353991000001762,35399100,Bird,S1186,allowed,2025-08-13 18:44:47
353992000255844,35399200,Bird,S1199,allowed,2025-08-13 18:44:47
353992000171355,35399200,Bird,S1199,allowed,2025-08-13 18:44:48
353993000251188,35399300,Bird,V5510,allowed,2025-08-13 18:44:48
353993000139355,35399300,Bird,V5510,allowed,2025-08-13 18:44:48
353994000031111,35399400,Bird,V59,blacklisted,2025-08-13 18:44:48
353994000262077,35399400,Bird,V59,allowed,2025-08-13 18:44:48
353995000220656,35399500,IWOW Communications,ITMC401,blacklisted,2025-08-13 18:44:48
353995000144196,35399500,IWOW Communications,ITMC401,allowed,2025-08-13 18:44:48
353996000142017,35399600,Ezze Mobile,EFD820,allowed,2025-08-13 18:44:48
353996000043776,35399600,Ezze Mobile,EFD820,allowed,2025-08-13 18:44:48
353996010144693,35399601,Sony Ericsson,K800,allowed,2025-08-13 18:44:48
353996010215045,35399601,Sony Ericsson,K800,allowed,2025-08-13 18:44:48
353997000122412,35399700,Soutec,F16,allowed,2025-08-13 18:44:48
353997000215919,35399700,Soutec,F16,allowed,2025-08-13 18:44:48
353998000102647,35399800,Extra Large,XL EVC EXIPNADA 5,blacklisted,2025-08-13 18:44:48
353998000084248,35399800,Extra Large,XL EVC EXIPNADA 5,allowed,2025-08-13 18:44:48
353999000297197,35399900,Sony Ericsson,T610,allowed,2025-08-13 18:44:48
353999000131044,35399900,Sony Ericsson,T610,blacklisted,2025-08-13 18:44:48
354000000121023,35400000,Sony Ericsson,T610,allowed,2025-08-13 18:44:48
354000000019395,35400000,Sony Ericsson,T610,allowed,2025-08-13 18:44:48
354001000263798,35400100,Globe Staff Consulting,GEOCELL & SIMTRACE,blacklisted,2025-08-13 18:44:48
354001000297324,35400100,Globe Staff Consulting,GEOCELL & SIMTRACE,blacklisted,2025-08-13 18:44:48
354002000184677,35400200,Hon Hai Precision Industry,PANDA EMOL909,blacklisted,2025-08-13 18:44:48
354002000142972,35400200,Hon Hai Precision Industry,PANDA EMOL909,blacklisted,2025-08-13 18:44:48
354003000053184,35400300,TCL,Q510T,allowed,2025-08-13 18:44:48
354003000027249,35400300,TCL,Q510T,allowed,2025-08-13 18:44:48
354004000059971,35400400,Yenhwong Enterprises,YH 555,allowed,2025-08-13 18:44:48
354004000067775,35400400,Yenhwong Enterprises,YH 555,blacklisted,2025-08-13 18:44:48
354005000293734,35400500,Emerging Technologies,Phosphor,blacklisted,2025-08-13 18:44:48
354005000259692,35400500,Emerging Technologies,Phosphor,allowed,2025-08-13 18:44:48
354006000099230,35400600,Sony Ericsson,K700i,allowed,2025-08-13 18:44:48
354006000245661,35400600,Sony Ericsson,K700i,allowed,2025-08-13 18:44:48
354007000236732,35400700,Sony Ericsson,K700i,allowed,2025-08-13 18:44:48
354007000178812,35400700,Sony Ericsson,K700i,allowed,2025-08-13 18:44:48
354008000013026,35400800,Sony Ericsson,K700i,allowed,2025-08-13 18:44:48
354008000276108,35400800,Sony Ericsson,K700i,allowed,2025-08-13 18:44:48
354009000006177,35400900,Sony Ericsson,K700i,allowed,2025-08-13 18:44:48
354009000322708,35400900,Sony Ericsson,K700i,blacklisted,2025-08-13 18:44:48
354010000240223,35401000,Sony Ericsson,K700i,allowed,2025-08-13 18:44:48
354010000061130,35401000,Sony Ericsson,K700i,allowed,2025-08-13 18:44:48
354011000066134,35401100,Sony Ericsson,K700i,allowed,2025-08-13 18:44:48
354011000087157,35401100,Sony Ericsson,K700i,allowed,2025-08-13 18:44:48
354012000089181,35401200,Sony Ericsson,K700i,allowed,2025-08-13 18:44:48
354012000128451,35401200,Sony Ericsson,K700i,allowed,2025-08-13 18:44:48
354013000315890,35401300,Haier,V6000,allowed,2025-08-13 18:44:48
354013000012565,35401300,Haier,V6000,allowed,2025-08-13 18:44:48
354014000231676,35401400,Panda International,V11,allowed,2025-08-13 18:44:49
354014000177388,35401400,Panda International,V11,allowed,2025-08-13 18:44:49
354015000001986,35401500,Soutec,V68,allowed,2025-08-13 18:44:49
354015000206738,35401500,Soutec,V68,blacklisted,2025-08-13 18:44:49
354018000254763,35401800,Sony Ericsson,T610,allowed,2025-08-13 18:44:49
354018000043377,35401800,Sony Ericsson,T610,allowed,2025-08-13 18:44:49
354019000188861,35401900,Telsda,GN518,allowed,2025-08-13 18:44:49
354019000065280,35401900,Telsda,GN518,blacklisted,2025-08-13 18:44:49
354020000277165,35402000,Pantech,G670,allowed,2025-08-13 18:44:49
354020000091338,35402000,Pantech,G670,blacklisted,2025-08-13 18:44:49
354021000212224,35402100,Ezze Mobile,Hyundai HG5000,allowed,2025-08-13 18:44:49
354021000078021,35402100,Ezze Mobile,Hyundai HG5000,allowed,2025-08-13 18:44:49
354022000012733,35402200,Panasonic,X400,allowed,2025-08-13 18:44:49
354022000132417,35402200,Panasonic,X400,allowed,2025-08-13 18:44:49
354023000219555,35402300,Samsung,SGH-X458,allowed,2025-08-13 18:44:49
354023000043227,35402300,Samsung,SGH-X458,allowed,2025-08-13 18:44:49
354024000014622,35402400,D-NET,U89,blacklisted,2025-08-13 18:44:49
354024000161865,35402400,D-NET,U89,allowed,2025-08-13 18:44:49
354025000079419,35402500,Desitronic,2LOC-Cell,blacklisted,2025-08-13 18:44:49
354025000275055,35402500,Desitronic,2LOC-Cell,allowed,2025-08-13 18:44:49
354026000026519,35402600,Teltest,iDL301,allowed,2025-08-13 18:44:49
354026000162238,35402600,Teltest,iDL301,allowed,2025-08-13 18:44:49
354027000009653,35402700,Triorail,TR:3,allowed,2025-08-13 18:44:49
354027000054265,35402700,Triorail,TR:3,blacklisted,2025-08-13 18:44:49
354028000305724,35402800,Lenovo,Lenovo G886,allowed,2025-08-13 18:44:49
354028000083517,35402800,Lenovo,Lenovo G886,allowed,2025-08-13 18:44:49
354029000153389,35402900,Lenovo,Lenovo E602,allowed,2025-08-13 18:44:49
354029000187049,35402900,Lenovo,Lenovo E602,blacklisted,2025-08-13 18:44:49
354030000169431,35403000,SangFei,iA100,blacklisted,2025-08-13 18:44:49
354030000124505,35403000,SangFei,iA100,allowed,2025-08-13 18:44:49
354031000294312,35403100,Panda International,M21,blacklisted,2025-08-13 18:44:49
354031000163819,35403100,Panda International,M21,allowed,2025-08-13 18:44:49
354032000204061,35403200,Haier,L1000,allowed,2025-08-13 18:44:49
354032000213621,35403200,Haier,L1000,allowed,2025-08-13 18:44:49
354033000265887,35403300,Soutec,SG6611,allowed,2025-08-13 18:44:49
354033000127821,35403300,Soutec,SG6611,allowed,2025-08-13 18:44:49
354034000079999,35403400,IPWireless,Wireless Broadband Modem LK,allowed,2025-08-13 18:44:49
354034000197193,35403400,IPWireless,Wireless Broadband Modem LK,allowed,2025-08-13 18:44:49
354035000258946,35403500,IPWireless,Wireless Broadband Modem NF,allowed,2025-08-13 18:44:49
354035000187032,35403500,IPWireless,Wireless Broadband Modem NF,allowed,2025-08-13 18:44:49
354036000163440,35403600,DBTel,8216,allowed,2025-08-13 18:44:50
354036000085338,35403600,DBTel,8216,blacklisted,2025-08-13 18:44:50
354037000220182,35403700,DBTel,8216C,allowed,2025-08-13 18:44:50
354037000105137,35403700,DBTel,8216C,allowed,2025-08-13 18:44:50
354038000069489,35403800,Tecnologia GPS,AVL 220,allowed,2025-08-13 18:44:50
354038000145325,35403800,Tecnologia GPS,AVL 220,blacklisted,2025-08-13 18:44:50
354039000178422,35403900,KBT Mobile,KG897,allowed,2025-08-13 18:44:50
354039000239599,35403900,KBT Mobile,KG897,allowed,2025-08-13 18:44:50
354040000107764,35404000,KBT Mobile,KG895,allowed,2025-08-13 18:44:50
354040000233510,35404000,KBT Mobile,KG895,allowed,2025-08-13 18:44:50
354041000028055,35404100,KBT Mobile,KD885A,allowed,2025-08-13 18:44:50
354041000166734,35404100,KBT Mobile,KD885A,blacklisted,2025-08-13 18:44:50
354042000219491,35404200,Advanced Wireless,GEO GC688,blacklisted,2025-08-13 18:44:50
354042000232430,35404200,Advanced Wireless,GEO GC688,allowed,2025-08-13 18:44:50
354043000309749,35404300,Quasar Communication Systems,SmartCell 111,blacklisted,2025-08-13 18:44:50
354043000077990,35404300,Quasar Communication Systems,SmartCell 111,allowed,2025-08-13 18:44:50
354044000202443,35404400,Arbitron,WL,allowed,2025-08-13 18:44:50
354044000131430,35404400,Arbitron,WL,allowed,2025-08-13 18:44:50
354045000025330,35404500,Mitsubishi,C6826,allowed,2025-08-13 18:44:50
354045000036355,35404500,Mitsubishi,C6826,allowed,2025-08-13 18:44:50
354046000208249,35404600,Darts Technologies,E82,allowed,2025-08-13 18:44:50
354046000250978,35404600,Darts Technologies,E82,blacklisted,2025-08-13 18:44:50
354047000168727,35404700,Sagem,myX5-2,allowed,2025-08-13 18:44:50
354047000086165,35404700,Sagem,myX5-2,allowed,2025-08-13 18:44:50
354050000189664,35405000,Quelle,Universum Smart Phone,allowed,2025-08-13 18:44:50
354050000146586,35405000,Quelle,Universum Smart Phone,allowed,2025-08-13 18:44:50
354051000123868,35405100,Bluewinc,BG-A308,allowed,2025-08-13 18:44:50
354051000219104,35405100,Bluewinc,BG-A308,allowed,2025-08-13 18:44:50
354052000193283,35405200,Lite-On,SP828,allowed,2025-08-13 18:44:50
354052000319745,35405200,Lite-On,SP828,blacklisted,2025-08-13 18:44:50
354053000276772,35405300,Ezze Mobile,Haixin Q83,blacklisted,2025-08-13 18:44:50
354053000203066,35405300,Ezze Mobile,Haixin Q83,allowed,2025-08-13 18:44:50
354054000326593,35405400,Philips,568,allowed,2025-08-13 18:44:50
354054000077772,35405400,Philips,568,allowed,2025-08-13 18:44:50
354055000252402,35405500,Ezze Mobile,S7410,allowed,2025-08-13 18:44:50
354055000048679,35405500,Ezze Mobile,S7410,allowed,2025-08-13 18:44:50
354056000217272,35405600,Wavecom,M1306,blacklisted,2025-08-13 18:44:50
354056000044690,35405600,Wavecom,M1306,allowed,2025-08-13 18:44:50
354056010308681,35405601,Samsung,SGH-X820,blacklisted,2025-08-13 18:44:50
354056010268091,35405601,Samsung,SGH-X820,allowed,2025-08-13 18:44:50
354057000316315,35405700,Sagem,myC5-2,allowed,2025-08-13 18:44:50
354057000044403,35405700,Sagem,myC5-2,allowed,2025-08-13 18:44:50
354058000125244,35405800,Chabridge Telecom,VK518,allowed,2025-08-13 18:44:50
354058000203864,35405800,Chabridge Telecom,VK518,allowed,2025-08-13 18:44:50
354059000193730,35405900,VK,VK518,allowed,2025-08-13 18:44:50
354059000109635,35405900,VK,VK518,allowed,2025-08-13 18:44:51
354060000296225,35406000,Siemens,SL55,blacklisted,2025-08-13 18:44:51
354060000088192,35406000,Siemens,SL55,allowed,2025-08-13 18:44:51
354061000103414,35406100,Novatel,Merlin U520,allowed,2025-08-13 18:44:51
354061000126845,35406100,Novatel,Merlin U520,blacklisted,2025-08-13 18:44:51
354062000017196,35406200,Samsung,SGH-T108,allowed,2025-08-13 18:44:51
354062000263598,35406200,Samsung,SGH-T108,allowed,2025-08-13 18:44:51
354063000170713,35406300,Samsung,SGH-C200,allowed,2025-08-13 18:44:51
354063000214114,35406300,Samsung,SGH-C200,allowed,2025-08-13 18:44:51
354064000299246,35406400,Motorola,A845,allowed,2025-08-13 18:44:51
354064000134263,35406400,Motorola,A845,allowed,2025-08-13 18:44:51
354065000143831,35406500,Motorola,CQ3-4411A11,allowed,2025-08-13 18:44:51
354065000018655,35406500,Motorola,CQ3-4411A11,allowed,2025-08-13 18:44:51
354066000314156,35406600,Motorola,G18,allowed,2025-08-13 18:44:51
354066000060651,35406600,Motorola,G18,allowed,2025-08-13 18:44:51
354067000147103,35406700,Motorola,V80,allowed,2025-08-13 18:44:51
354067000031166,35406700,Motorola,V80,blacklisted,2025-08-13 18:44:51
354068000280350,35406800,Motorola,MC3-41H11,allowed,2025-08-13 18:44:51
354068000090788,35406800,Motorola,MC3-41H11,allowed,2025-08-13 18:44:51
354069000050222,35406900,Motorola,A668,allowed,2025-08-13 18:44:51
354069000036784,35406900,Motorola,A668,allowed,2025-08-13 18:44:51
354070000011762,35407000,Motorola,A668,blacklisted,2025-08-13 18:44:51
354070000174729,35407000,Motorola,A668,allowed,2025-08-13 18:44:51
354071000287492,35407100,Motorola,A668,allowed,2025-08-13 18:44:51
354071000167736,35407100,Motorola,A668,allowed,2025-08-13 18:44:51
354072000010306,35407200,Motorola,MQ3-4411C11,allowed,2025-08-13 18:44:51
354072000114089,35407200,Motorola,MQ3-4411C11,allowed,2025-08-13 18:44:51
354073000134501,35407300,Motorola,MQ3-4411C21,allowed,2025-08-13 18:44:51
354073000183850,35407300,Motorola,MQ3-4411C21,allowed,2025-08-13 18:44:51
354074000042477,35407400,Motorola,MCC4-141A11,allowed,2025-08-13 18:44:51
354074000058101,35407400,Motorola,MCC4-141A11,allowed,2025-08-13 18:44:51
354075000170041,35407500,Motorola,W375,allowed,2025-08-13 18:44:51
354075000163816,35407500,Motorola,W375,allowed,2025-08-13 18:44:51
354076000307545,35407600,Maxon,XM,allowed,2025-08-13 18:44:51
354076000001768,35407600,Maxon,XM,allowed,2025-08-13 18:44:51
354076010091287,35407601,Motorola,MQ4-4411F21,allowed,2025-08-13 18:44:51
354076010009055,35407601,Motorola,MQ4-4411F21,allowed,2025-08-13 18:44:51
354077000139129,35407700,Alcatel,OneTouch 557a,blacklisted,2025-08-13 18:44:51
354077000272377,35407700,Alcatel,OneTouch 557a,allowed,2025-08-13 18:44:51
354077010072234,35407701,Motorola,W205,allowed,2025-08-13 18:44:51
354077010327576,35407701,Motorola,W205,allowed,2025-08-13 18:44:51
354078000205190,35407800,Alcatel,OneTouch 565,allowed,2025-08-13 18:44:51
354078000139440,35407800,Alcatel,OneTouch 565,allowed,2025-08-13 18:44:51
354078010107349,35407801,Motorola,MUT6-3411B11,allowed,2025-08-13 18:44:51
354078010310663,35407801,Motorola,MUT6-3411B11,allowed,2025-08-13 18:44:51
354079000256419,35407900,Alcatel,One Touch 556,allowed,2025-08-13 18:44:52
354079000255090,35407900,Alcatel,One Touch 556,allowed,2025-08-13 18:44:52
354079010204796,35407901,Motorola,L2,allowed,2025-08-13 18:44:52
354079010147830,35407901,Motorola,L2,allowed,2025-08-13 18:44:52
354080000238393,35408000,Alcatel,One Touch 556,allowed,2025-08-13 18:44:52
354080000128608,35408000,Alcatel,One Touch 556,blacklisted,2025-08-13 18:44:52
354080010266547,35408001,Motorola,L2,allowed,2025-08-13 18:44:52
354080010287524,35408001,Motorola,L2,allowed,2025-08-13 18:44:52
354081000173825,35408100,Panasonic,A500,allowed,2025-08-13 18:44:52
354081000200181,35408100,Panasonic,A500,allowed,2025-08-13 18:44:52
354081010199708,35408101,Motorola,BC3-41A11,allowed,2025-08-13 18:44:52
354081010220934,35408101,Motorola,BC3-41A11,allowed,2025-08-13 18:44:52
354082000265128,35408200,Panasonic,X200,allowed,2025-08-13 18:44:52
354082000030248,35408200,Panasonic,X200,allowed,2025-08-13 18:44:52
354082010070033,35408201,Motorola,MUT6-3411B11,allowed,2025-08-13 18:44:52
354082010239638,35408201,Motorola,MUT6-3411B11,allowed,2025-08-13 18:44:52
354083000270344,35408300,Panasonic,P342i,allowed,2025-08-13 18:44:52
354083000101937,35408300,Panasonic,P342i,allowed,2025-08-13 18:44:52
354083010019964,35408301,Motorola,MQ3-4411H11,allowed,2025-08-13 18:44:52
354083010049281,35408301,Motorola,MQ3-4411H11,allowed,2025-08-13 18:44:52
354084000179675,35408400,LG,U8100,allowed,2025-08-13 18:44:52
354084000213281,35408400,LG,U8100,allowed,2025-08-13 18:44:52
354084010225534,35408401,Motorola,C113,allowed,2025-08-13 18:44:52
354084010276042,35408401,Motorola,C113,allowed,2025-08-13 18:44:52
354085000078373,35408500,Compal,TG7C,allowed,2025-08-13 18:44:52
354085000247299,35408500,Compal,TG7C,allowed,2025-08-13 18:44:52
354085010212654,35408501,Motorola,C113,allowed,2025-08-13 18:44:52
354085010308739,35408501,Motorola,C113,allowed,2025-08-13 18:44:52
354086000004727,35408600,Systex,XG799,allowed,2025-08-13 18:44:52
354086000289288,35408600,Systex,XG799,allowed,2025-08-13 18:44:52
354086010036229,35408601,Motorola,C113,allowed,2025-08-13 18:44:52
354086010024027,35408601,Motorola,C113,allowed,2025-08-13 18:44:52
354087000138468,35408700,Quanta,Pierre Cardin P3688,allowed,2025-08-13 18:44:52
354087000325372,35408700,Quanta,Pierre Cardin P3688,allowed,2025-08-13 18:44:52
354087010242567,35408701,Motorola,W220,allowed,2025-08-13 18:44:52
354087010113448,35408701,Motorola,W220,allowed,2025-08-13 18:44:52
354088000064296,35408800,Quanta,EZcall CN1,allowed,2025-08-13 18:44:52
354088000130410,35408800,Quanta,EZcall CN1,allowed,2025-08-13 18:44:52
354088010147330,35408801,Motorola,MQ3-4411C32,blacklisted,2025-08-13 18:44:52
354088010164178,35408801,Motorola,MQ3-4411C32,allowed,2025-08-13 18:44:52
354089000014278,35408900,Codacom Technologies,C203,allowed,2025-08-13 18:44:52
354089000288311,35408900,Codacom Technologies,C203,allowed,2025-08-13 18:44:52
354089010227118,35408901,Motorola,L6 i-mode,allowed,2025-08-13 18:44:53
354089010047642,35408901,Motorola,L6 i-mode,allowed,2025-08-13 18:44:53
354090000219811,35409000,Codacom Technologies,C400,allowed,2025-08-13 18:44:53
354090000235599,35409000,Codacom Technologies,C400,allowed,2025-08-13 18:44:53
354090010269720,35409001,Motorola,W510,allowed,2025-08-13 18:44:53
354090010198646,35409001,Motorola,W510,allowed,2025-08-13 18:44:53
354091000308386,35409100,Codacom Technologies,C500,allowed,2025-08-13 18:44:53
354091000098175,35409100,Codacom Technologies,C500,allowed,2025-08-13 18:44:53
354091010322118,35409101,Motorola,MQ5-4411A21,allowed,2025-08-13 18:44:53
354091010225697,35409101,Motorola,MQ5-4411A21,allowed,2025-08-13 18:44:53
354092000316606,35409200,Rainbow Technologies,unknown,allowed,2025-08-13 18:44:53
354092000202408,35409200,Rainbow Technologies,unknown,allowed,2025-08-13 18:44:53
354092010222118,35409201,Motorola,MUT6-3411A11,allowed,2025-08-13 18:44:53
354092010157796,35409201,Motorola,MUT6-3411A11,allowed,2025-08-13 18:44:53
354093000248056,35409300,TCL,GB25-10,allowed,2025-08-13 18:44:53
354093000248350,35409300,TCL,GB25-10,allowed,2025-08-13 18:44:53
354093010186914,35409301,Motorola,MQ5-4411A21,allowed,2025-08-13 18:44:53
354093010290711,35409301,Motorola,MQ5-4411A21,allowed,2025-08-13 18:44:53
354094000317355,35409400,Enfora L.P.,GSM0110,allowed,2025-08-13 18:44:53
354094000284700,35409400,Enfora L.P.,GSM0110,allowed,2025-08-13 18:44:53
354094010210762,35409401,Motorola,MUT6-3411B11,allowed,2025-08-13 18:44:53
354094010051265,35409401,Motorola,MUT6-3411B11,allowed,2025-08-13 18:44:53
354095000160450,35409500,Sagem,MyX-8,allowed,2025-08-13 18:44:53
354095000215598,35409500,Sagem,MyX-8,allowed,2025-08-13 18:44:53
354096000114624,35409600,Hon Hai Precision Industry,PANDA EMOL909,allowed,2025-08-13 18:44:53
354096000327592,35409600,Hon Hai Precision Industry,PANDA EMOL909,allowed,2025-08-13 18:44:53
354097000135771,35409700,TCL,GC06-2,allowed,2025-08-13 18:44:53
354097000206374,35409700,TCL,GC06-2,allowed,2025-08-13 18:44:53
354097010323362,35409701,Motorola,RAZR maxx V6,allowed,2025-08-13 18:44:53
354097010257629,35409701,Motorola,RAZR maxx V6,allowed,2025-08-13 18:44:53
354098000234976,35409800,TCL,GC23,allowed,2025-08-13 18:44:53
354098000000772,35409800,TCL,GC23,allowed,2025-08-13 18:44:53
354098010208165,35409801,Motorola,MQ4-4411F21,allowed,2025-08-13 18:44:53
354098010049701,35409801,Motorola,MQ4-4411F21,allowed,2025-08-13 18:44:53
354099000144698,35409900,Soutec,V36,allowed,2025-08-13 18:44:53
354099000042995,35409900,Soutec,V36,allowed,2025-08-13 18:44:53
354099010175582,35409901,Motorola,MQ3-4411H11,allowed,2025-08-13 18:44:53
354099010129464,35409901,Motorola,MQ3-4411H11,allowed,2025-08-13 18:44:53
354100000310238,35410000,Soutec,V330,allowed,2025-08-13 18:44:53
354100000202596,35410000,Soutec,V330,allowed,2025-08-13 18:44:53
354100010272956,35410001,Motorola,K1,allowed,2025-08-13 18:44:53
354100010213486,35410001,Motorola,K1,allowed,2025-08-13 18:44:53
354101000248859,35410100,CEC,T689,allowed,2025-08-13 18:44:53
354101000281802,35410100,CEC,T689,allowed,2025-08-13 18:44:53
354102000031449,35410200,Zhongtian Communication,ZTC318,blacklisted,2025-08-13 18:44:53
354102000146487,35410200,Zhongtian Communication,ZTC318,allowed,2025-08-13 18:44:53
354103000070805,35410300,CTR,Periferica Satellitare,allowed,2025-08-13 18:44:53
354103000085372,35410300,CTR,Periferica Satellitare,allowed,2025-08-13 18:44:53
354104000296517,35410400,Erco & Gener,GSM ACE Indus,allowed,2025-08-13 18:44:53
354104000278109,35410400,Erco & Gener,GSM ACE Indus,blacklisted,2025-08-13 18:44:53
354105000317423,35410500,Erco & Gener,GSM NR Indus,allowed,2025-08-13 18:44:53
354105000040114,35410500,Erco & Gener,GSM NR Indus,allowed,2025-08-13 18:44:53
354106000120152,35410600,Erco & Gener,Gen Smi,allowed,2025-08-13 18:44:53
354106000056622,35410600,Erco & Gener,Gen Smi,allowed,2025-08-13 18:44:53
354107000290182,35410700,Sagem,EFT930,allowed,2025-08-13 18:44:54
354107000243082,35410700,Sagem,EFT930,allowed,2025-08-13 18:44:54
354108000307235,35410800,Wang Sing Electronic,Always C-301,allowed,2025-08-13 18:44:54
354108000327525,35410800,Wang Sing Electronic,Always C-301,allowed,2025-08-13 18:44:54
354109000002312,35410900,TCL,MOBO 898,allowed,2025-08-13 18:44:54
354109000296317,35410900,TCL,MOBO 898,allowed,2025-08-13 18:44:54
354110000097618,35411000,TCL,MOBO 858,allowed,2025-08-13 18:44:54
354110000228308,35411000,TCL,MOBO 858,allowed,2025-08-13 18:44:54
354111000199543,35411100,Maxon,T518,allowed,2025-08-13 18:44:54
354111000191471,35411100,Maxon,T518,allowed,2025-08-13 18:44:54
354112000136619,35411200,Maxon,MX-E80,allowed,2025-08-13 18:44:54
354112000132454,35411200,Maxon,MX-E80,allowed,2025-08-13 18:44:54
354113000167139,35411300,Maxon,DS6,allowed,2025-08-13 18:44:54
354113000187322,35411300,Maxon,DS6,allowed,2025-08-13 18:44:54
354114000126012,35411400,Bellwave,ELIYA PD101A,allowed,2025-08-13 18:44:54
354114000037564,35411400,Bellwave,ELIYA PD101A,blacklisted,2025-08-13 18:44:54
354115000265940,35411500,Bellwave,ELIYA PD101B,blacklisted,2025-08-13 18:44:54
354115000318901,35411500,Bellwave,ELIYA PD101B,allowed,2025-08-13 18:44:54
354116000063444,35411600,D-NET,C608,allowed,2025-08-13 18:44:54
354116000012801,35411600,D-NET,C608,allowed,2025-08-13 18:44:54
354117000248414,35411700,Kejian,K690,allowed,2025-08-13 18:44:54
354117000039471,35411700,Kejian,K690,allowed,2025-08-13 18:44:54
354118000233189,35411800,Immobiliser Central Europe,QUIKRACK,blacklisted,2025-08-13 18:44:54
354118000326123,35411800,Immobiliser Central Europe,QUIKRACK,allowed,2025-08-13 18:44:54
354119000300195,35411900,Telsda,T608,blacklisted,2025-08-13 18:44:54
354119000061318,35411900,Telsda,T608,allowed,2025-08-13 18:44:54
354120000056606,35412000,Amoi,DA60,allowed,2025-08-13 18:44:54
354120000071153,35412000,Amoi,DA60,allowed,2025-08-13 18:44:54
354121000323782,35412100,Quelle,Universum Z3,blacklisted,2025-08-13 18:44:54
354121000179206,35412100,Quelle,Universum Z3,allowed,2025-08-13 18:44:54
354122000071721,35412200,Capitel,C8828,allowed,2025-08-13 18:44:54
354122000196455,35412200,Capitel,C8828,allowed,2025-08-13 18:44:54
